,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
330,Bea-chan,@beatricemejias,2021-12-07T14:45:21.000Z,"Bea-chan
@beatricemejias
·
7 dic.","Desde anoche estoy intentando hacer una transferencia por 
@Davivienda
, ni puedo entrar al portal 
1",♥ 🌚,1,,,[],https://twitter.com/beatricemejias/status/1468230151498522624
331,María Angélica,@Angelicaburitor,2021-12-07T17:48:30.000Z,"María Angélica
@Angelicaburitor
·
7 dic.","En respuesta a 
@FinkP1oyd
Si, se supone que estas apps te facilitan la vida, ahora me sale más caro, porque debo hacer la transacción desde Davivienda (que no se queda atrás) 
1",😪,,,1,[],https://twitter.com/Angelicaburitor/status/1468276244248727553
332,ENISBERTO BARLETTA,@ENISBERTO,2021-12-07T13:11:09.000Z,"ENISBERTO BARLETTA
@ENISBERTO
·
7 dic.","En respuesta a 
@Edildiaz1501
 y 
@Davivienda
Pensé que era alguna anormalidad en la actualización de mi móvil pero veo que mas bien es la plataforma. Ta to de 
@DaviPlata
 como davivienda móvil. Y la pagina de Internet no aparece el banner para poder ingresar.
1
1",,1,,1,[],https://twitter.com/ENISBERTO/status/1468206445757882372
333,Mia,@mia_lapo,2021-12-07T15:32:41.000Z,"Mia
@mia_lapo
·
7 dic.","En respuesta a 
@JuanseRios87
 @Davivienda
 y 
@SFCsupervisor
A 
@sarriamo
 le pasó y actuaron rápido
1",,,,1,[],https://twitter.com/mia_lapo/status/1468242065897275397
334,Mao,@davila_davila49,2021-12-07T19:45:06.000Z,"Mao
@davila_davila49
·
7 dic.","En respuesta a 
@Davivienda
 y 
@CristoAtado
Traducción: van a pedir los datos de donde esta ingresando a la plataforma, que sí lo ha intentado en otros dispositivos, para luego pedir pantallazos y finalmente concluir que hay una falla de comunicación y que trabajan para mejorarlo
1",,,,1,[],https://twitter.com/davila_davila49/status/1468305586710274048
335,George,@WX5MKrP3uK3msYu,2021-12-07T17:48:28.000Z,"George
@WX5MKrP3uK3msYu
·
7 dic.","En respuesta a 
@Davivienda
Sigue la aplicación de Davivienda sin funcionar, lejos lo peor y así quieren atraer más clientes, pues creo que con una aplicación tan nefasta y mala van a perder clientes. Cámbie de banco este es el más malo de Colombia",,,,,[],https://twitter.com/WX5MKrP3uK3msYu/status/1468276237651300352
336,H@ner,H@ner,2021-12-07T03:37:42.000Z,"H@ner
@hanerprieto
·
6 dic.","En respuesta a 
@Bancolombia
Huyyyyy 
@Davivienda
 , que disque esta vez si estamos en el lugar equivocado con ustedes que no han habilitado esta opción… huyyyyyy
1
4",,,1,4,[],https://twitter.com/hanerprieto/status/1468062131362971648
337,Mónica A. Guzmán,@MoniMoniGuzman,2021-12-07T14:37:39.000Z,"Mónica A. Guzmán
@MoniMoniGuzman
·
7 dic.","En respuesta a 
@andreincolombia
Tomas Nequi, recargas tu cuenta de Nequi desde Davivienda. Se ve ahí mismo. Luego pasas de Nequi a Bancolombia, se ve ahí mismo y no pagas adicional. 

Es tremenda vuelta pero se logra.
1",,,,1,[],https://twitter.com/MoniMoniGuzman/status/1468228215596621833
338,Alex,@JAHSc12,2021-12-07T17:52:03.000Z,"Alex
@JAHSc12
·
7 dic.","Señores 
@SFCsupervisor
 buen día. Donde puedo poner una queja con ustedes contra 
@Davivienda
 ya que tengo un crédito con ellos y el saldo total día a día aumenta.
1",,1,,,[],https://twitter.com/JAHSc12/status/1468277138373722118
339,Juan Pablo FЯaИco NIИ|JA,@ninjitametal,2021-12-07T18:59:03.000Z,"Juan Pablo FЯaИco NIИ|JA
@ninjitametal
·
7 dic.","En respuesta a 
@Davivienda
Ojala algun dia fuera el de mi Abuelo #JesusFranco",,,,,['https://pbs.twimg.com/media/FGBtnJOX0AMNfZU?format=jpg&name=small'],https://twitter.com/ninjitametal/status/1468293999698096128
340,Punto105 [105.3 FM],@Punto105,2021-12-07T16:23:08.000Z,"Punto105 [105.3 FM]
@Punto105
·
7 dic.","#Empresarial | 
@Davivienda
 vuelve a encender la Navidad para promover en esta época la alegría y optimismo compartiendo la decoración navideña, la cual llenará de luces y colores 3 kilómetros del Paseo General Escalón y la plaza europea que conforma el Redondel Fuentes Beethoven.
4",,,,4,"['https://pbs.twimg.com/media/FGBJ6kvWYBQI1CZ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGBJ6lCXIAASw93?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGBJ6kxXEAQ--zM?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGBJ6lbWUAE-i4D?format=jpg&name=360x360']",https://twitter.com/Punto105/status/1468254762655264776
341,🅢🅐🅝🅓🅡🅐,@ttekaa_,2021-12-07T13:55:39.000Z,"🅢🅐🅝🅓🅡🅐
@ttekaa_
·
7 dic.","Srs 
@Davivienda
 su portal está presentando fallas, está demasiado lento y necesito pagar primas, ¿que hago?
1
3",💋 🍁,1,,3,[],https://twitter.com/ttekaa_/status/1468217646592233473
342,𝓒𝓪𝓽𝓪𝓵𝓲𝓷𝓪 𝓑𝓵𝓪𝓷𝓬𝓸,@ctlnblnc,2021-12-07T01:44:47.000Z,"𝓒𝓪𝓽𝓪𝓵𝓲𝓷𝓪 𝓑𝓵𝓪𝓷𝓬𝓸
@ctlnblnc
·
6 dic.","En respuesta a 
@laaura_gooomez
 y 
@Davivienda
Pésimo? Esa palabra le queda chiquita!
1
1",🌙,1,,1,[],https://twitter.com/ctlnblnc/status/1468033715938992133
343,DEUS VULT,@DEUSVUL17500461,2021-12-07T23:13:52.000Z,"DEUS VULT
@DEUSVUL17500461
·
7 dic.","En respuesta a 
@JohnTheKidUS
Ninguno, la banca colombiana es un nido de ratas! Y ESO VA PARA BANCOLOMBIA, BANCO POPULAR, DAVIVIENDA, B DE BOGOTA, ETC!",,,,,[],https://twitter.com/DEUSVUL17500461/status/1468358125451464705
344,Pipe Páez Ads-n-Rock,@PipePaezAdsRock,2021-12-07T23:08:35.000Z,"Pipe Páez Ads-n-Rock
@PipePaezAdsRock
·
7 dic.","En respuesta a 
@Davivienda
Se volvieron una forma fácil de ROBAR A LOS USUARIOS. Estan peor que el Banco, no cobran cuota de manejo, pero se quedan con el dinero nuestor. Y nadie responde por ser dinero virtual. QUE GENIOS",,,,,[],https://twitter.com/PipePaezAdsRock/status/1468356794128941056
345,Sonia Jaramillo,@Sojara,2021-12-07T13:48:32.000Z,"Sonia Jaramillo
@Sojara
·
7 dic.","En respuesta a 
@juanbedoya73
Mis ahorritos en el Fondo de Inversión de Davivienda dieron pérdida en Noviembre.  En vez de ganar algo, perdí que 35 mil pesos.  Será sacarlos y meterlos debajo del colchón, para que sirvan de algo.  Ellos siempre ganan, uno jamás!
1
1
3",,1,1,3,[],https://twitter.com/Sojara/status/1468215854311645185
346,Jorge Cruz,@JorgeACruzR,2021-12-07T17:58:20.000Z,"Jorge Cruz
@JorgeACruzR
·
7 dic.","7 días después sigo sin una atención por parte de 
@Davivienda
, por ningún medio es posible comunicarme con el area de compras, tanta llamadera para adquirir una tarjeta con ustedes y después que la adquiero no responden por ningún medio
1",,1,,,[],https://twitter.com/JorgeACruzR/status/1468278720553172998
347,Mario Barrios,@sr_mario,2021-12-07T23:00:47.000Z,"Mario Barrios
@sr_mario
·
7 dic.","Respondiendo a 
@Elambidiestro2
 @pascuteboy
 y 2 más
Si, tengo que tener plata en algo virtual, sobre todo en pandemia que el efectivo no es recomendable.

el servicio es muy bueno, deben ser mas constantes con el funcionamiento. 

es la menos peor la verdad, la de davivienda es miedosa, davivienda siempre ha sido nido de ratas
5",,,,5,[],https://twitter.com/sr_mario/status/1468354834839609359
348,JUAN BERNAL,@jsbgm,2021-12-07T02:37:59.000Z,"JUAN BERNAL
@jsbgm
·
6 dic.","En respuesta a 
@itaucol
 @Juank1388
 y 
@Bancolombia
@Davivienda
 esta muy quedado...

Davivienda, Para cuando?",,,,,[],https://twitter.com/jsbgm/status/1468047104937537536
349,César Ortega,@DanteValleta,2021-12-07T15:53:14.000Z,"César Ortega
@DanteValleta
·
7 dic.","@Davivienda
 ¿me explicas por qué no me dejas ingresar ni a app, ni a web, ni a hacer transferencias por PSE y porque me andas preguntando huevonadas por SMS?
Es para una tarea.
2",,2,,,[],https://twitter.com/DanteValleta/status/1468247234345156614
350,armando moreno,@amoreno_s,2021-12-07T12:46:41.000Z,"armando moreno
@amoreno_s
·
7 dic.","En respuesta a 
@Davivienda
Lleva 15 días esos hps cajeros dañados y 
@Davivienda
 ni mu! Pagarle el sobrecosto a otros bancos que prestan el servicio y aparte de eso mamarnos las colas y la montonera. Pero en la propaganda que son los mejores, si para no prestar el servicio. El descaro sin nombre!
1",,1,,,[],https://twitter.com/amoreno_s/status/1468200287517253637
351,Mar López,@MarthaC06003113,2021-12-07T01:52:11.000Z,"Mar López
@MarthaC06003113
·
6 dic.","En respuesta a 
@Cristia56444419
 @monvelt
 y 
@MafeCarrascal
Esa opinión responde a la ignorancia de cómo funciona un contrato de fiducia y mutuo. Ahora, hay otros bancos como Davivienda, Bancolombia, scotian bank. Para diversificar la banca han llegado neobancos y de las criptomonedas hay plataformas de pago. Algo más?",,,,,[],https://twitter.com/MarthaC06003113/status/1468035578570547200
352,Davivienda Corredores,@davicorredores,2021-12-07T13:28:33.000Z,"Davivienda Corredores
@davicorredores
·
7 dic.","Respondiendo a 
@NicolasTovarZ
 @Davivienda
 y 2 más
Hola, 
@NicolasTovarZ
 gracias por su comentario. Nuestro contenido es abierto y usted puede compartirlo libremente. 

Estamos para hacer su vida más fácil. Feliz día 
2",😊,,,2,[],https://twitter.com/davicorredores/status/1468210824716115968
353,Diego Caicedo,@DIEGOFDOCAICEDO,2021-12-07T11:33:22.000Z,"Diego Caicedo
@DIEGOFDOCAICEDO
·
7 dic.","En respuesta a 
@Davivienda
Ya les estoy escribiendo.  Espero por favor cumplan lo prometido en su campaña ya que se cumplió con todo para el premio del debitazo 
@SFCsupervisor",,,,,[],https://twitter.com/DIEGOFDOCAICEDO/status/1468181837252108288
354,Albert con T,@AleddGz,2021-12-07T18:41:57.000Z,"Albert con T
@AleddGz
·
7 dic.","Respondiendo a 
@_JennMa_
 @DemJessenia
 y 3 más
Dudo mucho q mi mamá se quiera acercar a ese banco, máxime q al dejar de usar sus servicios empezó a usar los de Davivienda, hasta hoy, no ha tenido ningún problema y las cajeras la han atendido siempre con gran amabilidad, incluso, cuando yo voy, siempre me preguntan por ella!",🐼 🐼 🤔,,,,[],https://twitter.com/AleddGz/status/1468289697071960068
355,Malú Bode H.,@MaluBodeH,2021-12-07T15:36:21.000Z,"Malú Bode H.
@MaluBodeH
·
7 dic.","En respuesta a 
@andreincolombia
si, cobran comisión y se demora un poco (pero es normal de todas las transferencias entre bancos).

Mi recomendación (y aunque es más largar) es recargar nequi desde pse con davivienda y ahí si transferir a bancolombia, es de una y no cobran",,,,,[],https://twitter.com/MaluBodeH/status/1468242987612319767
356,Ana María,@ammangel,2021-12-07T16:03:33.000Z,"Ana María
@ammangel
·
7 dic.","@Davivienda
 Acá yo tratando de ingresar al portal, por la app y hasta llamando al teléfono rojo y no ha habido poder humano para hacer la consulta. Yo sé que mañana es puente y todo, pero aiuda
1",,1,,,[],https://twitter.com/ammangel/status/1468249834348068878
357,Juan Carlos Solís C,@JCS_Sports,2021-12-07T20:26:07.000Z,"Juan Carlos Solís C
@JCS_Sports
·
7 dic.","@Davivienda
 hace meses cancelé mi cuenta x la ineficiencia en las sucursales y pensé no tener q regresar a pasar malos ratos allí.
Cuál es mi sorpresa, q tuve q consignar, y me rebotaron en la agencia, luego d más d 20 mins en fila xq NO SE PUEDE CONSIGNAR EN EL BANCO, INCREÍBLE
2",,2,,,[],https://twitter.com/JCS_Sports/status/1468315911400693770
358,Ana Noguera,@AnaNoguera,2021-12-07T18:29:46.000Z,"Ana Noguera
@AnaNoguera
·
7 dic.","En respuesta a 
@readloverspcj
 y 
@Davivienda
La app me ha funcionado bien. Me parece que es la página la que tiene problemas.",💚,,,,[],https://twitter.com/AnaNoguera/status/1468286630054215691
359,JP,@JuanPSeguraR,2021-12-07T11:29:52.000Z,"JP
@JuanPSeguraR
·
7 dic.","Respondiendo a 
@DaveMendezL
 @DavidPaz_09
 y 2 más
Pues tienen muchos gaps, el usuario aún es la cédula, no tienen Face ID, no se puede apagar la tarjeta, ahora bien entendería que Apple es quien avala si el Wallet es compatible o no.. así que una leve pista. Rappi en un twitt mencionó enero 
1",👍,,,1,[],https://twitter.com/JuanPSeguraR/status/1468180958176284675
360,Jennifer A Cardenas,@JennyA_C,2021-12-07T17:22:21.000Z,"Jennifer A Cardenas
@JennyA_C
·
7 dic.","En respuesta a 
@Pinnktomatte
 y 
@DaviPlata
Esta fallando los aplicativos de davivienda la última semana, solo medio me funciona es con los datos porque con wifi nunca entró.
1",,1,,,[],https://twitter.com/JennyA_C/status/1468269661708029957
361,Diego Caicedo,@DIEGOFDOCAICEDO,2021-12-07T12:02:51.000Z,"Diego Caicedo
@DIEGOFDOCAICEDO
·
7 dic.","En respuesta a 
@GuinandSandra
 @Davivienda
 y 
@SFCsupervisor
Así son ! Se comprometen a pagar unos premios y no los pagan.  Publicidad engañosa para sus clientes ! Cumplan !!! 
@SFCsupervisor",,,,,[],https://twitter.com/DIEGOFDOCAICEDO/status/1468189257722437640
362,Pipe Páez Ads-n-Rock,@PipePaezAdsRock,2021-12-07T23:03:36.000Z,"Pipe Páez Ads-n-Rock
@PipePaezAdsRock
·
7 dic.","@DaviPlata
 es la peor de las aplicaciones de dinero virtual, NADIE RESPONDE, 
@Davivienda
 dice que No es con ellos. Los asesores que responden dam excusas chimbas. Y ahora salen con el cuento que la plata se perdió. Y que demande a NN por suplantación ante 
@FiscaliaCol
2
1",,2,,1,[],https://twitter.com/PipePaezAdsRock/status/1468355542661926916
363,Omar Ruiz,@OmarRuizSAI,2021-12-07T22:11:03.000Z,"Omar Ruiz
@OmarRuizSAI
·
7 dic.","@Davivienda
 ¿Cuál es su sustento jurídico para coartar a los usuarios su derecho constitucional para limitar a recibir UN solo derecho de petición por cliente y NO recibir un segundo hasta ustedes no responder el anterior? 
@SFCsupervisor
 @davidbarguil
 @DefensoriaCol
1",,1,,,[],https://twitter.com/OmarRuizSAI/status/1468342316725415940
364,Oveja de Pesebre.,@ElDespelucao,2021-12-07T14:47:39.000Z,"Oveja de Pesebre.
@ElDespelucao
·
7 dic.","En respuesta a 
@andreincolombia
No pero lo que hago es pasarle a mi novia a DaviPlata y desde ahí ella consigna a davivienda. Si aún no debes presentar Declaración te recomiendo esto y no lo que algunos sugirieron aquí mismo que es pasarte de un lado a otro entre tus cuentas. La DIAN vigila.",,,,,[],https://twitter.com/ElDespelucao/status/1468230731981799433
365,Dinero.com.sv,@dinerocomsv,2021-12-07T00:08:08.000Z,"Dinero.com.sv
@dinerocomsv
·
6 dic.","#Empresarial 
@Davivienda
 invita a los salvadoreños a disfrutar con alegría y optimismo esta época, con una decoración especial de casi 3 kilómetros que componen el Paseo General Escalón 
Léalo completo: https://bit.ly/3owIx4V

#Alegría #Decoración #Dinerocomsv #ElSalvador
dinero.com.sv
Dinero.com.sv - Davivienda enciende la navidad con alegría y optimismo
Davivienda vuelve a celebrar a lo grande la Navidad invitando a los salvadoreños a disfrutar con alegría y optimismo esta época, con una decoración especial que ha preparado en casi 3 kilómetros que...
3",🎄 ✨,,,3,['https://pbs.twimg.com/card_img/1473417380831318025/GolkPE9p?format=jpg&name=240x240'],https://twitter.com/dinerocomsv/status/1468009392092192769
366,Alkosto,@Alkosto,2021-12-07T16:43:29.000Z,"Alkosto
@Alkosto
·
7 dic.","Respondiendo a 
@julioorozco29
 @MovistarCo
 y 5 más
Hola 
@julioorozco29
, en este caso te invitamos a comunicarte al siguiente correo datos.personales@corbeta.com.co donde te ayudaran con esta gestión. Si por este medio te podemos colaborar en algo adicional, con gusto estaremos dispuestos a hacerlo. 
#HíperSaludos",,,,,[],https://twitter.com/Alkosto/status/1468259880796672014
367,lucerina57,@lucerina57,2021-12-07T13:05:34.000Z,"lucerina57
@lucerina57
·
7 dic.","En respuesta a 
@AlvaroaLlanos
 y 
@JorgeIvanOspina
Habla el ario que está como davivienda, en el lugar equivocado.  Viva la minga indígena!
3
1",,3,,1,[],https://twitter.com/lucerina57/status/1468205041458860043
368,Valentino (He/Him),@ValentinoSnow27,2021-12-08T12:57:17.000Z,"Valentino (He/Him)
@ValentinoSnow27
·
8 dic.","Davivienda subiéndome el cupo de la tarjeta de crédito sin consultarme primero.

Yo:
GIF
3
18",🎄 🎄,3,,18,['https://pbs.twimg.com/tweet_video_thumb/FGFkZZIXMAsJOwa.jpg'],https://twitter.com/ValentinoSnow27/status/1468565346705625101
369,Overclocked Arguis,@_Arguis,2021-12-08T01:30:18.000Z,"Overclocked Arguis
@_Arguis
·
7 dic.","amor diga q va a prender velitas y nos escapamos a prender el Davivienda de la 27
6
14",,,6,14,[],https://twitter.com/_Arguis/status/1468392460225331202
370,𝓥𝓲𝓬𝓴𝔂 𝓛𝓸𝓹𝓮𝔃,@VickySep62,2021-12-08T14:25:32.000Z,"𝓥𝓲𝓬𝓴𝔂 𝓛𝓸𝓹𝓮𝔃
@VickySep62
·
8 dic.","El banco Davivienda El Salvador no tiene Twitter?
2
9",🎄 💙 🎁 🎄 🤶 ☃,2,,9,[],https://twitter.com/VickySep62/status/1468587554626748419
371,Andy,@andy_olovi,2021-12-08T17:16:34.000Z,"Andy
@andy_olovi
·
8 dic.","No se si solo es a mi, pero así me pasa en estos momentos con el banco 
@Davivienda",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1468630551666040834/pu/img/TpmD2oFWxCDHik9A.jpg'],https://twitter.com/andy_olovi/status/1468630595211300869
372,elim-prudente,@PrudenteElim,2021-12-08T16:27:09.000Z,"elim-prudente
@PrudenteElim
·
8 dic.","@Davivienda
 que buenas promociones ",🤪,,,,['https://pbs.twimg.com/media/FGGUbcfXsAUaW92?format=jpg&name=900x900'],https://twitter.com/PrudenteElim/status/1468618160853114890
373,MrNiceGuy,@21MrNiceGuy,2021-12-08T03:38:00.000Z,"MrNiceGuy
@21MrNiceGuy
·
7 dic.","En respuesta a 
@JohnTheKidUS
Davivienda es medio decente. Saqué la tarjeta Rappi que tiene alianza con ellos y todo bien. Cashback del 1% ilimitado, beneficios en la app, sin cuota de manejo. La cambié por una de incluso mejor categoría que tuve de Av Villas Mastercard. La idea es pagar TODO a 1 cuota 0 int.
4",,,,4,[],https://twitter.com/21MrNiceGuy/status/1468424595950784517
374,Nightwolf,@Carlosc30443031,2021-12-08T17:41:01.000Z,"Nightwolf
@Carlosc30443031
·
8 dic.","En respuesta a 
@AidaAvellaE
Senadora, ayúdame fui víctima de suplantación banca virtual Davivienda a inicios de año, sólo  gasta hace una semana me Di cuenta, el banco aprobó 40 millones de pesos con una fotocopia de cédula que no es la mía. 
Estoy reportado y muy preocupado.
Ayúdame!
1
1",,,1,1,[],https://twitter.com/Carlosc30443031/status/1468636750759309325
